target,index,model,tau,prediction,actual,pinball
eua_return,1445,L-ER,0.05,-0.035118915140628815,-0.017148489132523537,0.0008985213353298604
eua_return,1445,L-ER,0.1,-0.022842487320303917,-0.017148489132523537,0.0005693998537026346
eua_return,1445,L-ER,0.5,0.001133636338636279,-0.017148489132523537,0.009141062386333942
eua_return,1445,L-ER,0.9,0.022856831550598145,-0.017148489132523537,0.004000531975179911
eua_return,1445,L-ER,0.95,0.0318572111427784,-0.017148489132523537,0.0024502852465957403
eua_return,1445,ERNN,0.05,-0.03416377305984497,-0.017148489132523537,0.0008507642196491361
eua_return,1445,ERNN,0.1,-0.023056715726852417,-0.017148489132523537,0.000590822659432888
eua_return,1445,ERNN,0.5,0.0006905794143676758,-0.017148489132523537,0.008919534273445606
eua_return,1445,ERNN,0.9,0.023261722177267075,-0.017148489132523537,0.004041021224111319
eua_return,1445,ERNN,0.95,0.032937243580818176,-0.017148489132523537,0.002504286589100957
eua_return,1446,L-ER,0.05,-0.03471981734037399,0.0015934305265545845,0.0018156623700633645
eua_return,1446,L-ER,0.1,-0.025047222152352333,0.0015934305265545845,0.0026640654541552067
eua_return,1446,L-ER,0.5,0.0015816334635019302,0.0015934305265545845,5.898531526327133e-06
eua_return,1446,L-ER,0.9,0.027192914858460426,0.0015934305265545845,0.002559948479756713
eua_return,1446,L-ER,0.95,0.03694862127304077,0.0015934305265545845,0.0017677595606073737
eua_return,1446,ERNN,0.05,-0.03151769936084747,0.0015934305265545845,0.0016555564943701029
eua_return,1446,ERNN,0.1,-0.023846864700317383,0.0015934305265545845,0.0025440293829888105
eua_return,1446,ERNN,0.5,0.001335933804512024,0.0015934305265545845,0.0001287483610212803
eua_return,1446,ERNN,0.9,0.023380424827337265,0.0015934305265545845,0.0021786994766443968
eua_return,1446,ERNN,0.95,0.03677299618721008,0.0015934305265545845,0.001758978352881968
eua_return,1447,L-ER,0.05,-0.0447651743888855,-0.0070054978132247925,0.001887983875349164
eua_return,1447,L-ER,0.1,-0.031588613986968994,-0.0070054978132247925,0.00245831161737442
eua_return,1447,L-ER,0.5,-0.0007892957655712962,-0.0070054978132247925,0.0031081009656190872
eua_return,1447,L-ER,0.9,0.024172458797693253,-0.0070054978132247925,0.0031177958007901907
eua_return,1447,L-ER,0.95,0.03471154719591141,-0.0070054978132247925,0.0020858522038906813
eua_return,1447,ERNN,0.05,-0.03474541753530502,-0.0070054978132247925,0.001386996009387076
eua_return,1447,ERNN,0.1,-0.031125187873840332,-0.0070054978132247925,0.002411969006061554
eua_return,1447,ERNN,0.5,-0.0014077723026275635,-0.0070054978132247925,0.0027988627552986145
eua_return,1447,ERNN,0.9,0.020316574722528458,-0.0070054978132247925,0.0027322073001414537
eua_return,1447,ERNN,0.95,0.03498421609401703,-0.0070054978132247925,0.0020994858350604773
eua_return,1448,L-ER,0.05,-0.03477512672543526,0.023524761199951172,0.002914994489401579
eua_return,1448,L-ER,0.1,-0.02382328175008297,0.023524761199951172,0.004734804388135672
eua_return,1448,L-ER,0.5,-0.001071734121069312,0.023524761199951172,0.012298247776925564
eua_return,1448,L-ER,0.9,0.020120369270443916,0.023524761199951172,0.003063952550292015
eua_return,1448,L-ER,0.95,0.0275648832321167,0.023524761199951172,0.00020200610742904246
eua_return,1448,ERNN,0.05,-0.04002891853451729,0.023524761199951172,0.003177683800458908
eua_return,1448,ERNN,0.1,-0.02474735677242279,0.023524761199951172,0.004827212076634169
eua_return,1448,ERNN,0.5,-0.002311795949935913,0.023524761199951172,0.012918278574943542
eua_return,1448,ERNN,0.9,0.02256084606051445,0.023524761199951172,0.0008675236022099853
eua_return,1448,ERNN,0.95,0.025233015418052673,0.023524761199951172,8.541271381545812e-05
eua_return,1449,L-ER,0.05,-0.03221368417143822,0.001324264332652092,0.001676897401921451
eua_return,1449,L-ER,0.1,-0.023304730653762817,0.001324264332652092,0.0024628995452076197
eua_return,1449,L-ER,0.5,0.0016257332172244787,0.001324264332652092,0.00015073444228619337
eua_return,1449,L-ER,0.9,0.026664122939109802,0.001324264332652092,0.0025339860003441572
eua_return,1449,L-ER,0.95,0.03777031973004341,0.001324264332652092,0.0018223029328510165
eua_return,1449,ERNN,0.05,-0.027271725237369537,0.001324264332652092,0.0014297994785010815
eua_return,1449,ERNN,0.1,-0.019590795040130615,0.001324264332652092,0.002091506030410528
eua_return,1449,ERNN,0.5,0.0009130686521530151,0.001324264332652092,0.00020559784024953842
eua_return,1449,ERNN,0.9,0.022159364074468613,0.001324264332652092,0.0020835099276155233
eua_return,1449,ERNN,0.95,0.036778852343559265,0.001324264332652092,0.0017727293306961656
eua_return,1450,L-ER,0.05,-0.03821290656924248,-0.009792739525437355,0.0014210083754733205
eua_return,1450,L-ER,0.1,-0.024678580462932587,-0.009792739525437355,0.0014885840937495232
eua_return,1450,L-ER,0.5,0.0020369100384414196,-0.009792739525437355,0.005914825014770031
eua_return,1450,L-ER,0.9,0.024179095402359962,-0.009792739525437355,0.0033971834927797318
eua_return,1450,L-ER,0.95,0.031078994274139404,-0.009792739525437355,0.002043586689978838
eua_return,1450,ERNN,0.05,-0.03709743544459343,-0.009792739525437355,0.0013652348425239325
eua_return,1450,ERNN,0.1,-0.021734997630119324,-0.009792739525437355,0.0011942258570343256
eua_return,1450,ERNN,0.5,0.0012874603271484375,-0.009792739525437355,0.005540099926292896
eua_return,1450,ERNN,0.9,0.02342279814183712,-0.009792739525437355,0.0033215538132935762
eua_return,1450,ERNN,0.95,0.03300660103559494,-0.009792739525437355,0.0021399669349193573
eua_return,1451,L-ER,0.05,-0.02850779891014099,-0.018020713701844215,0.0005243542836979032
eua_return,1451,L-ER,0.1,-0.019714748486876488,-0.018020713701844215,0.00016940348723437637
eua_return,1451,L-ER,0.5,0.004116624128073454,-0.018020713701844215,0.011068669147789478
eua_return,1451,L-ER,0.9,0.027780642732977867,-0.018020713701844215,0.004580135922878981
eua_return,1451,L-ER,0.95,0.03640811890363693,-0.018020713701844215,0.002721441676840186
eua_return,1451,ERNN,0.05,-0.02840639092028141,-0.018020713701844215,0.0005192838725633919
eua_return,1451,ERNN,0.1,-0.021938420832157135,-0.018020713701844215,0.00039177070721052587
eua_return,1451,ERNN,0.5,0.00501173734664917,-0.018020713701844215,0.011516225524246693
eua_return,1451,ERNN,0.9,0.028045715764164925,-0.018020713701844215,0.004606643225997686
eua_return,1451,ERNN,0.95,0.036124859005212784,-0.018020713701844215,0.002707278821617365
eua_return,1452,L-ER,0.05,-0.0305426437407732,0.0048127444460988045,0.001767769455909729
eua_return,1452,L-ER,0.1,-0.020229097455739975,0.0048127444460988045,0.002504184143617749
eua_return,1452,L-ER,0.5,0.0036700088530778885,0.0048127444460988045,0.000571367796510458
eua_return,1452,L-ER,0.9,0.02540593408048153,0.0048127444460988045,0.0020593188237398863
eua_return,1452,L-ER,0.95,0.0325964130461216,0.0048127444460988045,0.001389183453284204
eua_return,1452,ERNN,0.05,-0.031300708651542664,0.0048127444460988045,0.0018056726548820734
eua_return,1452,ERNN,0.1,-0.02123139798641205,0.0048127444460988045,0.0026044142432510853
eua_return,1452,ERNN,0.5,0.0002231895923614502,0.0048127444460988045,0.002294777426868677
eua_return,1452,ERNN,0.9,0.024967025965452194,0.0048127444460988045,0.0020154283847659826
eua_return,1452,ERNN,0.95,0.03494520112872124,0.0048127444460988045,0.0015066228806972504
eua_return,1453,L-ER,0.05,-0.03902396932244301,0.019264189526438713,0.002914407989010215
eua_return,1453,L-ER,0.1,-0.028848379850387573,0.019264189526438713,0.0048112571239471436
eua_return,1453,L-ER,0.5,-0.0032860585488379,0.019264189526438713,0.011275123804807663
eua_return,1453,L-ER,0.9,0.02057470940053463,0.019264189526438713,0.00013105198740959167
eua_return,1453,L-ER,0.95,0.029065582901239395,0.019264189526438713,0.0004900696803815663
eua_return,1453,ERNN,0.05,-0.03715440630912781,0.019264189526438713,0.002820929978042841
eua_return,1453,ERNN,0.1,-0.02384553849697113,0.019264189526438713,0.004310972988605499
eua_return,1453,ERNN,0.5,-0.004888296127319336,0.019264189526438713,0.012076242826879025
eua_return,1453,ERNN,0.9,0.02046075277030468,0.019264189526438713,0.00011965632438659668
eua_return,1453,ERNN,0.95,0.02825058251619339,0.019264189526438713,0.000449319661129266
eua_return,1454,L-ER,0.05,-0.02679642289876938,0.01593325100839138,0.0021364837884902954
eua_return,1454,L-ER,0.1,-0.018804222345352173,0.01593325100839138,0.0034737475216388702
eua_return,1454,L-ER,0.5,0.0027208467945456505,0.01593325100839138,0.006606202106922865
eua_return,1454,L-ER,0.9,0.0251399427652359,0.01593325100839138,0.0009206691756844521
eua_return,1454,L-ER,0.95,0.03288568928837776,0.01593325100839138,0.0008476219372823834
eua_return,1454,ERNN,0.05,-0.02427012100815773,0.01593325100839138,0.002010168507695198
eua_return,1454,ERNN,0.1,-0.019634008407592773,0.01593325100839138,0.0035567262675613165
eua_return,1454,ERNN,0.5,0.0026286840438842773,0.01593325100839138,0.0066522834822535515
eua_return,1454,ERNN,0.9,0.024464376270771027,0.01593325100839138,0.000853112549521029
eua_return,1454,ERNN,0.95,0.03184564411640167,0.01593325100839138,0.000795619678683579
eua_return,1455,L-ER,0.05,-0.023001009598374367,0.0158003531396389,0.0019400682067498565
eua_return,1455,L-ER,0.1,-0.015918198972940445,0.0158003531396389,0.0031718553509563208
eua_return,1455,L-ER,0.5,0.002306700451299548,0.0158003531396389,0.0067468262277543545
eua_return,1455,L-ER,0.9,0.022009965032339096,0.0158003531396389,0.0006209611892700195
eua_return,1455,L-ER,0.95,0.02969324216246605,0.0158003531396389,0.0006946444627828896
eua_return,1455,ERNN,0.05,-0.02917039580643177,0.0158003531396389,0.0022485374938696623
eua_return,1455,ERNN,0.1,-0.018031224608421326,0.0158003531396389,0.0033831577748060226
eua_return,1455,ERNN,0.5,0.0015697777271270752,0.0158003531396389,0.007115287706255913
eua_return,1455,ERNN,0.9,0.023916320875287056,0.0158003531396389,0.0008115968084894121
eua_return,1455,ERNN,0.95,0.027666781097650528,0.0158003531396389,0.0005933213979005814
eua_return,1456,L-ER,0.05,-0.03190823644399643,-0.0024597377050668,0.0014724249485880136
eua_return,1456,L-ER,0.1,-0.021706607192754745,-0.0024597377050668,0.0019246869487687945
eua_return,1456,L-ER,0.5,0.0017795271705836058,-0.0024597377050668,0.002119632437825203
eua_return,1456,L-ER,0.9,0.023252306506037712,-0.0024597377050668,0.0025712044443935156
eua_return,1456,L-ER,0.95,0.031848788261413574,-0.0024597377050668,0.0017154263332486153
eua_return,1456,ERNN,0.05,-0.030421990901231766,-0.0024597377050668,0.0013981126248836517
eua_return,1456,ERNN,0.1,-0.01919025182723999,-0.0024597377050668,0.0016730513889342546
eua_return,1456,ERNN,0.5,-0.0007783174514770508,-0.0024597377050668,0.0008407101267948747
eua_return,1456,ERNN,0.9,0.0241888128221035,-0.0024597377050668,0.0026648552156984806
eua_return,1456,ERNN,0.95,0.031626470386981964,-0.0024597377050668,0.0017043104162439704
eua_return,1457,L-ER,0.05,-0.03407050669193268,-0.027825813740491867,0.00031223465339280665
eua_return,1457,L-ER,0.1,-0.024200592190027237,-0.027825813740491867,0.0032626993488520384
eua_return,1457,L-ER,0.5,-0.0013232510536909103,-0.027825813740491867,0.013251281343400478
eua_return,1457,L-ER,0.9,0.019179552793502808,-0.027825813740491867,0.004700536839663982
eua_return,1457,L-ER,0.95,0.02699623443186283,-0.027825813740491867,0.00274110259488225
eua_return,1457,ERNN,0.05,-0.029994290322065353,-0.027825813740491867,0.00010842383198905736
eua_return,1457,ERNN,0.1,-0.020307689905166626,-0.027825813740491867,0.0067663113586604595
eua_return,1457,ERNN,0.5,0.00047451257705688477,-0.027825813740491867,0.014150163158774376
eua_return,1457,ERNN,0.9,0.019319547340273857,-0.027825813740491867,0.004714536014944315
eua_return,1457,ERNN,0.95,0.027760762721300125,-0.027825813740491867,0.002779328962787986
eua_return,1458,L-ER,0.05,-0.0359349325299263,-0.007747285068035126,0.0014093824429437518
eua_return,1458,L-ER,0.1,-0.026592805981636047,-0.007747285068035126,0.0018845520680770278
eua_return,1458,L-ER,0.5,-0.0011681040050461888,-0.007747285068035126,0.0032895905897021294
eua_return,1458,L-ER,0.9,0.02129967138171196,-0.007747285068035126,0.0029046956915408373
eua_return,1458,L-ER,0.95,0.028893044218420982,-0.007747285068035126,0.001832016627304256
eua_return,1458,ERNN,0.05,-0.03594720736145973,-0.007747285068035126,0.0014099961845204234
eua_return,1458,ERNN,0.1,-0.022710248827934265,-0.007747285068035126,0.001496296375989914
eua_return,1458,ERNN,0.5,-0.0013862252235412598,-0.007747285068035126,0.003180529922246933
eua_return,1458,ERNN,0.9,0.02124403975903988,-0.007747285068035126,0.0028991324361413717
eua_return,1458,ERNN,0.95,0.02945563942193985,-0.007747285068035126,0.0018601462943479419
eua_return,1459,L-ER,0.05,-0.05235010385513306,0.005090920254588127,0.002872051438316703
eua_return,1459,L-ER,0.1,-0.037455279380083084,0.005090920254588127,0.004254620056599379
eua_return,1459,L-ER,0.5,-0.009376086294651031,0.005090920254588127,0.007233503274619579
eua_return,1459,L-ER,0.9,0.013110456056892872,0.005090920254588127,0.0008019536035135388
eua_return,1459,L-ER,0.95,0.020361868664622307,0.005090920254588127,0.0007635474321432412
eua_return,1459,ERNN,0.05,-0.048268210142850876,0.005090920254588127,0.00266795651987195
eua_return,1459,ERNN,0.1,-0.036292895674705505,0.005090920254588127,0.004138381686061621
eua_return,1459,ERNN,0.5,-0.009751379489898682,0.005090920254588127,0.007421149872243404
eua_return,1459,ERNN,0.9,0.012032579630613327,0.005090920254588127,0.00069416593760252
eua_return,1459,ERNN,0.95,0.02312251180410385,0.005090920254588127,0.000901579565834254
eua_return,1460,L-ER,0.05,-0.04316302016377449,-0.012653776444494724,0.0015254622558131814
eua_return,1460,L-ER,0.1,-0.031030531972646713,-0.012653776444494724,0.001837675692513585
eua_return,1460,L-ER,0.5,-0.0023413822054862976,-0.012653776444494724,0.005156197119504213
eua_return,1460,L-ER,0.9,0.023759040981531143,-0.012653776444494724,0.0036412817426025867
eua_return,1460,L-ER,0.95,0.033430203795433044,-0.012653776444494724,0.002304198918864131
eua_return,1460,ERNN,0.05,-0.035819798707962036,-0.012653776444494724,0.00115830113645643
eua_return,1460,ERNN,0.1,-0.026302829384803772,-0.012653776444494724,0.0013649052707478404
eua_return,1460,ERNN,0.5,0.0001595616340637207,-0.012653776444494724,0.0064066690392792225
eua_return,1460,ERNN,0.9,0.02048911526799202,-0.012653776444494724,0.003314289031550288
eua_return,1460,ERNN,0.95,0.033216092735528946,-0.012653776444494724,0.002293493365868926
eua_return,1461,L-ER,0.05,-0.03644926846027374,-0.010709771886467934,0.0012869748752564192
eua_return,1461,L-ER,0.1,-0.02387901395559311,-0.010709771886467934,0.001316924230195582
eua_return,1461,L-ER,0.5,0.00329927122220397,-0.010709771886467934,0.0070045217871665955
eua_return,1461,L-ER,0.9,0.02622353844344616,-0.010709771886467934,0.0036933310329914093
eua_return,1461,L-ER,0.95,0.03356022387742996,-0.010709771886467934,0.002213499741628766
eua_return,1461,ERNN,0.05,-0.029483601450920105,-0.010709771886467934,0.0009386914898641407
eua_return,1461,ERNN,0.1,-0.019973739981651306,-0.010709771886467934,0.0009263968095183372
eua_return,1461,ERNN,0.5,0.004726916551589966,-0.010709771886467934,0.00771834421902895
eua_return,1461,ERNN,0.9,0.02451459877192974,-0.010709771886467934,0.0035224370658397675
eua_return,1461,ERNN,0.95,0.034264009445905685,-0.010709771886467934,0.0022486892994493246
eua_return,1462,L-ER,0.05,-0.029817577451467514,-0.014334929175674915,0.0007741324370726943
eua_return,1462,L-ER,0.1,-0.01858447678387165,-0.014334929175674915,0.0004249547782819718
eua_return,1462,L-ER,0.5,0.005055543966591358,-0.014334929175674915,0.009695236571133137
eua_return,1462,L-ER,0.9,0.028143692761659622,-0.014334929175674915,0.004247862379997969
eua_return,1462,L-ER,0.95,0.0369124710559845,-0.014334929175674915,0.002562369918450713
eua_return,1462,ERNN,0.05,-0.030692290514707565,-0.014334929175674915,0.000817868101876229
eua_return,1462,ERNN,0.1,-0.021656282246112823,-0.014334929175674915,0.000732135318685323
eua_return,1462,ERNN,0.5,0.002468198537826538,-0.014334929175674915,0.00840156339108944
eua_return,1462,ERNN,0.9,0.02872997708618641,-0.014334929175674915,0.004306490998715162
eua_return,1462,ERNN,0.95,0.03610026836395264,-0.014334929175674915,0.002521759830415249
eua_return,1463,L-ER,0.05,-0.029110796749591827,0.025044700130820274,0.0027077749837189913
eua_return,1463,L-ER,0.1,-0.02026943676173687,0.025044700130820274,0.004531413782387972
eua_return,1463,L-ER,0.5,0.0031023321207612753,0.025044700130820274,0.010971183888614178
eua_return,1463,L-ER,0.9,0.02605191245675087,0.025044700130820274,0.00010072123404825106
eua_return,1463,L-ER,0.95,0.035131022334098816,0.025044700130820274,0.0005043161218054593
eua_return,1463,ERNN,0.05,-0.02569059282541275,0.025044700130820274,0.002536764834076166
eua_return,1463,ERNN,0.1,-0.0223371684551239,0.025044700130820274,0.004738186951726675
eua_return,1463,ERNN,0.5,0.002195596694946289,0.025044700130820274,0.011424551717936993
eua_return,1463,ERNN,0.9,0.026089025661349297,0.025044700130820274,0.00010443255450809374
eua_return,1463,ERNN,0.95,0.03520343080163002,0.025044700130820274,0.0005079365218989551
eua_return,1464,L-ER,0.05,-0.0326029509305954,-0.014305337332189083,0.0009148806566372514
eua_return,1464,L-ER,0.1,-0.023574139922857285,-0.014305337332189083,0.0009268802823498845
eua_return,1464,L-ER,0.5,0.0017757352907210588,-0.014305337332189083,0.00804053619503975
eua_return,1464,L-ER,0.9,0.027837224304676056,-0.014305337332189083,0.004214256536215544
eua_return,1464,L-ER,0.95,0.03824677690863609,-0.014305337332189083,0.0026276058051735163
eua_return,1464,ERNN,0.05,-0.02166447415947914,-0.014305337332189083,0.000367956847185269
eua_return,1464,ERNN,0.1,-0.023983225226402283,-0.014305337332189083,0.0009677888010628521
eua_return,1464,ERNN,0.5,0.005951792001724243,-0.014305337332189083,0.01012856513261795
eua_return,1464,ERNN,0.9,0.027344604954123497,-0.014305337332189083,0.004164994228631258
